designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2016-038,2016-08-02.0,170.9,4.5,159,1,184,12,1017,2016-08-07.1,5.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2016.08.02_00:00:00.txt
FS-2016-039,2016-08-02.0,157.1,-11.9,150,-18,166,-3,867,2016-08-08.3,6.3,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/AR_LIST_2016.08.02_00:00:00.txt
FS-2015-129,2016-01-01.0,175.0,-5.0,168,-9,179,-1,550,2016-01-01.7,0.7,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.01_00:00:00.txt
FS-2015-130,2016-01-01.0,133.4,18.5,130,16,137,24,217,2016-01-05.0,4.0,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.01_00:00:00.txt
FS-2015-129,2016-01-01.5,170.3,-4.1,161,-11,178,5,1003,2016-01-01.5,0.5,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.01_12:00:00.txt
FS-2015-130,2016-01-01.5,132.4,19.1,127,16,139,26,372,2016-01-04.5,3.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.01_12:00:00.txt
FS-2015-129,2016-01-02.0,167.0,-3.2,161,-9,171,5,488,2016-01-02.3,0.3,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.02_00:00:00.txt
FS-2015-130,2016-01-02.0,132.7,19.1,127,16,139,26,280,2016-01-05.0,3.0,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.02_00:00:00.txt
FS-2015-129,2016-01-02.5,163.2,-2.2,162,-3,164,-1,90,2016-01-02.1,0.1,105,20,3,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.02_12:00:00.txt
FS-2015-130,2016-01-02.5,132.7,19.0,127,16,139,26,265,2016-01-04.5,2.5,0,127,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.02_12:00:00.txt
FS-2015-130,2016-01-03.0,134.8,18.3,133,17,135,19,47,2016-01-04.8,1.8,29,91,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.03_00:00:00.txt
FS-2015-130,2016-01-03.5,133.0,18.9,1,-86,359,89,52,2016-01-04.5,1.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.03_12:00:00.txt
FS-2015-130,2016-01-04.0,132.5,19.0,130,18,133,20,23,2016-01-05.0,1.0,10,115,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.04_00:00:00.txt
FS-2015-130,2016-01-04.5,132.4,18.9,1,-86,359,89,21,2016-01-04.5,0.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.04_12:00:00.txt
FS-2016-001,2016-01-06.5,43.2,22.9,37,19,49,30,483,2016-01-11.4,5.4,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.06_12:00:00.txt
FS-2016-001,2016-01-07.0,41.7,24.0,32,19,49,33,609,2016-01-12.0,5.0,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.07_00:00:00.txt
FS-2016-001,2016-01-07.5,42.0,23.6,32,18,49,33,633,2016-01-11.5,4.5,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.07_12:00:00.txt
FS-2016-001,2016-01-08.0,41.2,24.0,31,18,49,33,558,2016-01-12.1,4.1,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.08_00:00:00.txt
FS-2016-001,2016-01-08.5,41.7,23.8,31,18,49,33,462,2016-01-11.5,3.5,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.08_12:00:00.txt
FS-2016-002,2016-01-08.5,330.4,-20.2,321,-25,340,-12,481,2016-01-16.7,8.7,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.08_12:00:00.txt
FS-2016-001,2016-01-09.0,40.2,25.0,31,19,46,33,358,2016-01-12.1,3.1,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.09_00:00:00.txt
FS-2016-002,2016-01-09.0,331.4,-18.9,321,-25,341,-10,588,2016-01-17.1,8.1,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.09_00:00:00.txt
FS-2016-001,2016-01-09.5,40.4,25.8,33,21,45,33,189,2016-01-11.6,2.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.09_12:00:00.txt
FS-2016-002,2016-01-09.5,331.6,-19.4,321,-25,341,-10,678,2016-01-16.6,7.6,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.09_12:00:00.txt
FS-2016-003,2016-01-09.5,329.4,8.0,324,4,336,15,438,2016-01-16.7,7.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.09_12:00:00.txt
FS-2016-001,2016-01-10.0,38.6,27.9,37,26,39,28,125,2016-01-12.3,2.3,132,0,38,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_00:00:00.txt
FS-2016-002,2016-01-10.0,332.7,-19.0,322,-25,342,-10,664,2016-01-17.0,7.0,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_00:00:00.txt
FS-2016-003,2016-01-10.0,330.4,6.4,324,1,342,15,655,2016-01-17.2,7.2,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_00:00:00.txt
FS-2016-001,2016-01-10.5,36.6,30.9,4,-61,356,31,23,2016-01-12.0,2.0,115,0,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_12:00:00.txt
FS-2016-002,2016-01-10.5,332.7,-19.5,322,-25,343,-10,670,2016-01-16.5,6.5,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_12:00:00.txt
FS-2016-003,2016-01-10.5,329.3,3.2,322,-11,342,15,1047,2016-01-16.7,6.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.10_12:00:00.txt
FS-2016-001,2016-01-11.0,37.0,30.5,4,-61,356,31,14,2016-01-12.4,1.4,115,0,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.11_00:00:00.txt
FS-2016-002,2016-01-11.0,333.1,-19.2,323,-25,343,-10,504,2016-01-17.0,6.0,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.11_00:00:00.txt
FS-2016-003,2016-01-11.0,328.0,0.7,324,-1,329,1,1340,2016-01-17.3,6.3,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.11_00:00:00.txt
FS-2016-002,2016-01-11.5,333.5,-19.9,323,-25,343,-13,441,2016-01-16.4,5.4,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.11_12:00:00.txt
FS-2016-003,2016-01-11.5,326.6,0.3,323,-1,329,1,1663,2016-01-16.9,5.9,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.11_12:00:00.txt
FS-2016-002,2016-01-12.0,334.0,-20.1,329,-22,340,-15,233,2016-01-16.9,4.9,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.12_00:00:00.txt
FS-2016-003,2016-01-12.0,325.8,0.7,322,-1,329,1,1567,2016-01-17.5,5.5,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.12_00:00:00.txt
FS-2016-002,2016-01-12.5,334.4,-20.3,330,-22,340,-17,175,2016-01-16.3,4.3,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.12_12:00:00.txt
FS-2016-003,2016-01-12.5,324.4,0.2,321,-1,329,1,1624,2016-01-17.1,5.1,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.12_12:00:00.txt
FS-2016-002,2016-01-13.0,335.0,-20.6,332,-22,340,-17,116,2016-01-16.8,3.8,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.13_00:00:00.txt
FS-2016-003,2016-01-13.0,323.2,0.9,320,-1,329,1,1525,2016-01-17.7,4.7,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.13_00:00:00.txt
FS-2016-002,2016-01-13.5,335.2,-20.8,334,-22,338,-19,37,2016-01-16.3,3.3,191,63,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.13_12:00:00.txt
FS-2016-003,2016-01-13.5,321.4,2.0,310,-18,341,22,2009,2016-01-17.4,4.4,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.13_12:00:00.txt
FS-2016-004,2016-01-13.5,286.1,29.6,285,28,287,30,999,2016-01-20.6,7.6,13,45,111,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.13_12:00:00.txt
FS-2016-002,2016-01-14.0,336.5,-21.4,335,-22,337,-20,21,2016-01-16.7,2.7,176,52,105,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_00:00:00.txt
FS-2016-003,2016-01-14.0,322.2,-0.3,320,-1,328,1,1671,2016-01-17.8,3.8,142,43,142,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_00:00:00.txt
FS-2016-004,2016-01-14.0,285.5,29.7,276,23,298,37,598,2016-01-21.1,7.1,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_00:00:00.txt
FS-2016-003,2016-01-14.5,321.3,1.8,320,0,322,2,1376,2016-01-17.4,3.4,108,5,23,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_12:00:00.txt
FS-2016-004,2016-01-14.5,286.5,29.4,285,28,287,30,866,2016-01-20.5,6.5,13,45,111,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_12:00:00.txt
FS-2016-005,2016-01-14.5,264.0,-3.7,258,-7,271,-1,407,2016-01-21.6,7.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.14_12:00:00.txt
FS-2016-003,2016-01-15.0,327.2,1.7,326,0,328,2,926,2016-01-17.5,2.5,116,23,41,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_00:00:00.txt
FS-2016-004,2016-01-15.0,287.5,29.3,1,-85,359,89,401,2016-01-20.9,5.9,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_00:00:00.txt
FS-2016-005,2016-01-15.0,264.2,-3.8,258,-7,271,-1,295,2016-01-22.1,7.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_00:00:00.txt
FS-2016-003,2016-01-15.5,334.5,4.5,1,-84,359,89,789,2016-01-16.4,1.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_12:00:00.txt
FS-2016-004,2016-01-15.5,282.3,23.7,281,22,284,34,1006,2016-01-20.6,5.6,1,50,125,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_12:00:00.txt
FS-2016-005,2016-01-15.5,263.8,-3.3,256,-9,273,3,598,2016-01-21.6,6.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.15_12:00:00.txt
FS-2016-003,2016-01-16.0,332.3,1.2,166,-66,347,89,267,2016-01-17.1,1.1,106,0,18,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_00:00:00.txt
FS-2016-004,2016-01-16.0,280.8,22.9,1,-84,359,89,760,2016-01-21.2,5.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_00:00:00.txt
FS-2016-005,2016-01-16.0,262.6,-3.0,255,-9,273,3,472,2016-01-22.2,6.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_00:00:00.txt
FS-2016-003,2016-01-16.5,316.0,1.8,313,0,317,2,114,2016-01-17.8,1.8,113,15,33,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_12:00:00.txt
FS-2016-004,2016-01-16.5,280.0,22.3,1,-84,359,89,865,2016-01-20.8,4.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_12:00:00.txt
FS-2016-005,2016-01-16.5,262.5,-2.6,254,-9,274,5,695,2016-01-21.8,5.8,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.16_12:00:00.txt
FS-2016-003,2016-01-17.0,315.5,3.0,314,2,316,4,22,2016-01-18.4,1.4,156,116,116,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_00:00:00.txt
FS-2016-004,2016-01-17.0,276.5,20.0,269,13,295,33,448,2016-01-21.5,4.5,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_00:00:00.txt
FS-2016-005,2016-01-17.0,261.5,-2.0,254,-7,274,5,514,2016-01-22.4,5.4,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_00:00:00.txt
FS-2016-003,2016-01-17.5,315.5,3.0,314,2,316,4,29,2016-01-17.9,0.9,156,116,116,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_12:00:00.txt
FS-2016-004,2016-01-17.5,276.0,20.5,269,13,296,35,408,2016-01-21.0,4.0,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_12:00:00.txt
FS-2016-005,2016-01-17.5,261.2,-1.7,254,-2,274,0,645,2016-01-21.9,4.9,4,0,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_12:00:00.txt
FS-2016-006,2016-01-17.5,244.1,-15.9,237,-20,252,-8,408,2016-01-23.2,6.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.17_12:00:00.txt
FS-2016-004,2016-01-18.0,274.0,18.8,269,14,296,35,222,2016-01-21.7,3.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_00:00:00.txt
FS-2016-005,2016-01-18.0,258.8,-1.0,253,-2,263,0,403,2016-01-22.6,4.6,4,0,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_00:00:00.txt
FS-2016-007,2016-01-18.0,246.8,15.0,1,-84,359,89,842,2016-01-23.7,5.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_00:00:00.txt
FS-2016-006,2016-01-18.0,244.2,-15.3,237,-20,252,-8,288,2016-01-23.7,5.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_00:00:00.txt
FS-2016-004,2016-01-18.5,273.4,19.0,271,14,296,35,121,2016-01-21.2,3.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_12:00:00.txt
FS-2016-005,2016-01-18.5,258.0,-0.6,253,-1,263,1,323,2016-01-22.2,4.2,99,0,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_12:00:00.txt
FS-2016-006,2016-01-18.5,244.2,-15.0,237,-20,252,-8,344,2016-01-23.2,5.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_12:00:00.txt
FS-2016-007,2016-01-18.5,246.3,14.9,245,13,247,15,637,2016-01-23.2,5.2,83,49,49,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.18_12:00:00.txt
FS-2016-004,2016-01-19.0,273.3,16.5,272,15,274,17,22,2016-01-21.7,2.7,26,38,95,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_00:00:00.txt
FS-2016-005,2016-01-19.0,255.5,-0.1,253,-1,261,1,150,2016-01-22.9,3.9,99,0,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_00:00:00.txt
FS-2016-006,2016-01-19.0,243.6,-13.5,242,-14,249,-7,188,2016-01-23.7,4.7,2,125,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_00:00:00.txt
FS-2016-007,2016-01-19.0,245.8,15.0,241,7,257,24,704,2016-01-23.7,4.7,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_00:00:00.txt
FS-2016-005,2016-01-19.5,254.5,1.3,253,0,255,2,131,2016-01-22.5,3.5,38,0,187,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_12:00:00.txt
FS-2016-006,2016-01-19.5,243.1,-14.0,242,-15,244,-13,167,2016-01-23.2,4.2,5,120,242,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_12:00:00.txt
FS-2016-007,2016-01-19.5,243.1,15.4,241,11,248,23,309,2016-01-23.5,4.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.19_12:00:00.txt
FS-2016-005,2016-01-20.0,254.7,1.9,248,0,255,2,52,2016-01-22.9,2.9,100,0,33,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_00:00:00.txt
FS-2016-006,2016-01-20.0,241.8,-14.8,240,-16,242,-13,108,2016-01-23.9,3.9,21,106,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_00:00:00.txt
FS-2016-007,2016-01-20.0,242.9,15.5,241,11,247,23,288,2016-01-24.0,4.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_00:00:00.txt
FS-2016-008,2016-01-20.0,189.4,-8.9,181,-11,203,-3,611,2016-01-27.8,7.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_00:00:00.txt
FS-2016-005,2016-01-20.5,254.5,1.8,248,0,255,2,50,2016-01-22.5,2.5,100,0,33,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_12:00:00.txt
FS-2016-006,2016-01-20.5,240.6,-15.9,239,-16,241,-14,132,2016-01-23.4,3.4,88,39,167,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_12:00:00.txt
FS-2016-007,2016-01-20.5,243.1,14.3,241,11,247,19,143,2016-01-23.5,3.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_12:00:00.txt
FS-2016-008,2016-01-20.5,189.4,-9.3,181,-14,203,-1,856,2016-01-27.3,7.3,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.20_12:00:00.txt
FS-2016-006,2016-01-21.0,240.0,-16.5,239,-17,241,-15,92,2016-01-24.0,3.0,88,40,167,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_00:00:00.txt
FS-2016-007,2016-01-21.0,242.6,15.3,241,14,246,19,121,2016-01-24.0,3.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_00:00:00.txt
FS-2016-008,2016-01-21.0,189.0,-9.7,181,-16,203,-1,1041,2016-01-27.8,6.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_00:00:00.txt
FS-2016-007,2016-01-21.5,242.4,14.9,241,13,245,15,89,2016-01-23.5,2.5,20,206,206,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_12:00:00.txt
FS-2016-006,2016-01-21.5,239.5,-16.8,238,-18,240,-13,139,2016-01-23.5,2.5,1,125,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_12:00:00.txt
FS-2016-008,2016-01-21.5,188.3,-9.8,181,-16,198,-1,1050,2016-01-27.4,6.4,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.21_12:00:00.txt
FS-2016-007,2016-01-22.0,242.5,14.9,241,13,245,15,88,2016-01-24.0,2.0,20,206,206,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_00:00:00.txt
FS-2016-006,2016-01-22.0,239.6,-16.8,238,-18,240,-13,104,2016-01-24.0,2.0,1,125,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_00:00:00.txt
FS-2016-008,2016-01-22.0,188.0,-9.7,181,-16,198,-1,832,2016-01-27.9,5.9,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_00:00:00.txt
FS-2016-006,2016-01-22.5,239.4,-17.0,238,-18,240,-13,97,2016-01-23.5,1.5,1,125,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_12:00:00.txt
FS-2016-007,2016-01-22.5,241.9,15.1,240,14,242,16,30,2016-01-23.6,1.6,25,201,222,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_12:00:00.txt
FS-2016-008,2016-01-22.5,187.9,-9.8,181,-16,196,-1,795,2016-01-27.4,5.4,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.22_12:00:00.txt
FS-2016-007,2016-01-23.0,243.0,14.5,1,-84,359,89,9,2016-01-24.0,1.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_00:00:00.txt
FS-2016-006,2016-01-23.0,240.0,-17.0,239,-18,241,-16,3,2016-01-24.0,1.0,118,2,91,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_00:00:00.txt
FS-2016-009,2016-01-23.0,196.8,2.7,195,1,198,3,533,2016-01-27.3,4.3,236,112,45,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_00:00:00.txt
FS-2016-008,2016-01-23.0,185.8,-7.5,181,-16,196,4,693,2016-01-28.1,5.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_00:00:00.txt
FS-2016-006,2016-01-23.5,238.8,-18.7,237,-20,239,-17,81,2016-01-23.6,0.6,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_12:00:00.txt
FS-2016-009,2016-01-23.5,197.6,1.6,196,0,198,2,652,2016-01-26.8,3.8,236,109,62,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_12:00:00.txt
FS-2016-008,2016-01-23.5,186.1,-7.7,181,-16,196,4,588,2016-01-27.6,4.6,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.23_12:00:00.txt
FS-2016-006,2016-01-24.0,237.9,-18.7,236,-19,238,-17,43,2016-01-24.1,0.1,1,126,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.24_00:00:00.txt
FS-2016-009,2016-01-24.0,197.0,2.0,188,-9,207,15,734,2016-01-27.3,3.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.24_00:00:00.txt
FS-2016-008,2016-01-24.0,184.7,-6.0,181,-13,191,4,429,2016-01-28.2,4.2,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.24_00:00:00.txt
FS-2016-009,2016-01-24.5,196.9,2.0,186,-9,209,15,718,2016-01-26.8,2.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.24_12:00:00.txt
FS-2016-008,2016-01-24.5,184.4,-5.7,181,-11,189,3,251,2016-01-27.7,3.7,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.24_12:00:00.txt
FS-2016-009,2016-01-25.0,196.9,2.4,186,-9,209,15,636,2016-01-27.4,2.4,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.25_00:00:00.txt
FS-2016-008,2016-01-25.0,183.5,-4.2,182,-5,184,-3,142,2016-01-28.3,3.3,17,159,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2016/AR_LIST_2016.01.25_00:00:00.txt
